clip_annotation_id	clip_id	user_id	is_low_quality	contains_noise_caused_by_human_activity	contains_unknown_birds	does_not_contain_birds
1540	1291	user29	True	False	False	False
1541	1292	user29	True	False	False	False
1542	1293	user29	False	False	False	False
1543	284	user29	False	False	False	False
1544	1294	user29	False	False	False	False
1545	1295	user29	False	True	False	False
1546	281	user29	True	False	False	False
1547	1296	user29	False	False	False	False
1548	1297	user29	True	False	False	False
1549	1298	user29	False	False	False	False
1550	1299	user29	False	False	False	False
1551	1300	user29	False	False	False	False
1552	1301	user29	False	False	False	False
1553	1302	user29	False	False	True	False
1554	348	user29	False	False	True	False
1555	1303	user29	False	False	False	False
1556	1304	user29	True	True	False	False
1557	1305	user29	False	False	False	False
1558	1306	user29	True	False	False	False
1559	1307	user29	False	True	False	False
1560	1308	user29	False	True	False	False
1561	1309	user29	False	False	False	False
1562	1310	user29	True	False	False	False
1563	1311	user29	False	False	False	False
1564	1312	user29	False	True	False	False
1565	1313	user29	False	False	False	False
1566	1314	user29	True	False	False	False
1567	1315	user29	True	False	True	False
1568	489	user29	False	True	True	False
1569	1316	user29	False	False	False	False
1570	1317	user29	True	False	False	False
1571	67	user29	False	True	False	False
1572	62	user29	False	False	True	False
1573	423	user29	True	False	True	False
1574	1318	user29	False	False	True	False
1575	1319	user29	True	False	False	False
1576	1320	user29	False	False	False	False
1577	1160	user118	False	False	False	False
1578	1322	user118	False	False	False	False
1579	1323	user118	True	True	False	False
1580	1324	user118	True	False	True	False
1581	1325	user118	True	True	False	False
1582	1326	user118	True	True	False	False
1583	1327	user118	False	True	False	False
1584	1328	user118	False	False	False	False
1585	473	user118	True	False	False	False
1586	1330	user131	False	False	False	False
1587	1331	user131	False	False	False	False
1588	1332	user131	False	False	False	False
1589	1333	user131	False	False	False	False
1590	1334	user131	False	False	False	False
1591	1335	user131	False	False	False	False
1592	1336	user131	False	False	False	False
1593	1337	user131	False	False	False	False
1594	1338	user131	False	False	False	False
1595	971	user131	False	False	False	False
1596	1339	user131	True	True	False	False
1597	1340	user131	False	False	False	False
1598	1341	user131	False	False	False	False
1599	972	user131	False	False	False	False
1600	1	user131	False	False	False	False
1601	1321	user29	False	False	False	False
1602	1342	user29	False	False	False	False
1603	1343	user29	False	False	False	False
1604	161	user29	False	False	False	False
1605	1020	user29	False	False	False	False
1606	398	user29	False	False	False	False
1607	1344	user29	True	False	False	False
1608	766	user29	False	False	True	False
1609	1345	user29	True	False	False	False
1610	774	user50	False	False	True	False
1611	1346	user29	False	True	False	False
1612	1348	user29	False	False	False	False
1613	1349	user29	False	False	False	False
1614	1347	user50	True	False	True	False
1615	675	user50	False	False	True	False
1616	595	user29	False	False	True	False
1617	1350	user29	False	True	True	False
1618	1351	user29	True	False	False	False
1619	856	user50	False	False	True	False
1620	1353	user50	False	False	False	False
1621	1354	user50	False	False	False	False
1622	1355	user50	False	False	False	False
1623	1356	user50	False	False	False	False
1624	346	user50	False	False	True	False
1625	1357	user50	False	False	False	False
1626	1358	user50	False	False	False	False
1627	1359	user50	False	False	False	False
1628	1360	user50	False	False	True	False
1629	1361	user50	False	False	True	False
1630	165	user50	False	False	False	False
1631	1362	user50	False	False	False	False
1632	1363	user50	False	False	False	False
1633	1364	user50	False	False	False	False
1634	1365	user50	False	False	True	False
1635	1271	user190	False	False	False	False
1636	1263	user190	False	False	False	False
1637	1367	user190	False	False	False	False
1638	1368	user190	False	False	False	False
1639	965	user131	True	False	False	False
1640	1370	user131	False	True	False	False
1641	1371	user131	False	False	False	False
1642	1372	user131	False	False	False	False
1643	790	user131	False	False	False	False
1644	1366	user50	False	False	False	False
1645	1374	user50	False	True	False	False
1646	1375	user50	False	False	False	False
1647	1376	user50	False	False	False	False
1648	908	user50	False	False	False	False
1649	1377	user50	False	False	False	False
1650	1378	user50	False	False	False	False
1651	1379	user50	False	False	True	False
1652	392	user50	False	False	False	False
1653	1380	user50	False	False	False	False
1654	1381	user50	False	False	False	False
1655	1382	user50	False	True	False	False
1656	678	user50	False	False	False	False
1657	1352	user29	False	False	True	False
1658	1384	user29	False	False	False	False
1659	1385	user29	False	False	False	False
1660	1386	user29	False	False	False	False
1661	1387	user29	True	False	False	False
1662	1388	user29	False	False	False	False
1663	1389	user29	False	False	True	False
1664	1390	user29	False	False	True	False
1665	1331	user29	False	False	False	False
1666	1391	user29	False	False	True	False
1667	1392	user29	False	False	False	False
1668	1393	user29	False	False	False	False
1669	215	user29	False	False	False	False
1670	1394	user29	False	False	True	False
1671	1395	user29	False	False	False	False
1672	1396	user29	False	False	False	False
1673	38	user29	False	False	False	False
1674	254	user29	False	False	True	False
1675	1397	user29	True	False	False	False
1676	1398	user29	False	False	False	False
1677	1399	user29	False	False	True	False
1678	1400	user29	False	True	False	False
1679	1401	user29	False	False	False	False
1680	1402	user29	True	True	False	False
1681	1403	user29	False	False	True	False
1682	123	user29	False	False	True	False
1683	1404	user29	False	False	False	False
1684	801	user29	False	False	False	False
1685	1405	user29	True	False	False	False
1686	1406	user29	True	False	False	False
1687	1407	user29	True	True	True	False
1688	1408	user29	False	False	False	False
1689	342	user29	True	False	False	False
1690	52	user29	False	False	False	False
1691	1409	user29	False	True	True	False
1692	1410	user29	True	False	False	False
1693	1411	user29	True	False	False	False
1694	198	user29	False	False	False	False
1695	101	user29	True	False	False	False
1696	1412	user29	False	False	False	False
1697	1413	user29	False	False	False	False
1698	1414	user29	False	False	True	False
1699	1415	user29	False	False	False	False
1700	1416	user29	False	False	False	False
1701	1417	user29	False	False	False	False
1702	345	user29	True	False	False	False
1703	1418	user29	True	True	False	False
1704	1419	user29	False	False	True	False
1705	389	user29	True	True	True	False
1706	691	user29	True	False	False	False
1707	1420	user29	True	False	False	False
1708	1421	user29	False	True	True	False
1709	1329	user118	True	False	True	False
1710	1423	user118	False	False	False	False
1711	1424	user118	False	False	False	False
1712	1425	user118	False	False	False	False
1713	96	user118	False	False	False	False
1714	1426	user118	False	False	False	False
1715	1422	user29	False	True	True	False
1716	1427	user29	False	False	False	False
1717	875	user29	True	True	True	False
1718	786	user29	True	False	False	False
1719	1428	user29	True	False	False	False
1720	1429	user29	False	False	False	False
1721	1430	user29	False	False	False	False
1722	1431	user29	False	True	True	False
1723	1432	user29	True	False	False	False
1724	1433	user29	False	False	False	False
1725	1434	user29	False	False	False	False
1726	1435	user29	True	False	False	False
1727	1436	user29	False	False	False	False
1728	803	user29	False	False	True	False
1729	1437	user29	True	False	True	False
1730	1438	user29	True	False	False	False
1731	1439	user29	True	False	True	False
1732	1440	user29	False	False	False	False
1733	1441	user29	False	False	False	False
1734	1442	user29	False	False	False	False
1735	1443	user29	False	False	False	False
1736	1444	user29	True	True	True	False
1737	1445	user29	False	False	False	False
1738	1446	user29	False	True	False	False
1739	1447	user29	True	False	False	False
1740	1448	user29	False	False	False	False
1741	1449	user29	True	False	False	False
1742	1450	user29	False	False	False	False
1743	1451	user29	True	False	False	False
1744	1067	user29	False	False	False	False
1745	1452	user29	True	False	False	False
1746	1453	user29	True	True	True	False
1747	1454	user29	True	True	False	False
1748	1455	user29	False	False	False	False
1749	1456	user29	True	False	False	False
1750	1457	user29	True	True	True	False
1751	1458	user29	False	False	True	False
1752	1459	user29	False	True	False	False
1753	1460	user29	True	False	False	False
1754	1461	user29	True	False	False	False
1755	1462	user29	True	False	True	False
1756	1463	user29	False	False	True	False
1757	502	user29	True	True	False	False
1758	1464	user29	True	False	True	False
1759	1465	user29	True	False	False	False
1760	1466	user29	False	False	False	False
1761	1467	user29	True	False	False	False
1762	1468	user29	False	False	False	False
1763	1469	user29	False	False	False	False
1764	149	user29	False	False	False	False
1765	1470	user29	False	False	False	False
1766	1471	user29	False	False	False	False
1767	1472	user29	False	False	False	False
1768	1473	user29	False	False	False	False
1769	11	user29	False	False	False	False
1770	1474	user29	True	True	False	False
1771	588	user29	False	False	False	False
1772	160	user29	False	True	False	False
1773	1475	user29	True	False	False	False
1774	1476	user29	False	False	False	False
1775	570	user29	False	False	False	False
1776	749	user29	True	True	False	False
1777	245	user29	True	True	False	False
1778	1477	user29	True	False	False	False
1779	1478	user29	False	True	False	False
1780	430	user29	True	False	False	False
1781	1175	user29	True	False	False	False
1782	1479	user29	False	False	False	False
1783	1480	user29	False	False	False	False
1784	1481	user29	True	False	False	False
1785	1482	user29	False	False	False	False
1786	1483	user29	False	False	True	False
1787	1484	user29	False	False	False	False
1788	935	user29	False	False	False	False
1789	574	user29	False	False	False	False
1790	1485	user29	True	False	False	False
1791	1486	user29	True	True	False	False
1792	1487	user29	False	False	False	False
1793	1488	user29	False	False	False	False
1794	1489	user29	False	False	False	False
1795	1490	user29	False	True	False	False
1796	1491	user29	True	False	True	False
1797	1492	user29	False	True	False	False
1798	743	user29	True	True	True	False
1799	433	user29	True	False	False	False
1800	121	user29	False	False	False	False
1801	1493	user29	False	False	False	False
1802	671	user29	False	True	False	False
1803	1494	user29	True	False	False	False
1804	1495	user29	True	False	False	False
1805	280	user29	True	False	True	False
1806	1496	user29	False	False	False	False
1807	153	user29	True	False	False	False
1808	1497	user29	True	False	False	False
1809	235	user29	False	False	False	False
1810	1498	user29	False	False	False	False
1811	1499	user29	False	True	False	False
1812	1501	user197	False	False	False	False
1813	1502	user197	False	False	False	False
1814	1503	user197	False	False	False	False
1815	1504	user197	False	False	False	False
1816	950	user197	False	False	False	False
1817	1505	user197	False	False	False	False
1818	1506	user197	False	False	False	False
1819	1507	user197	False	False	False	False
1820	1508	user197	False	False	False	False
1821	68	user197	False	False	False	False
1822	1509	user197	False	False	False	False
1823	1510	user197	False	False	False	False
1824	1511	user197	False	False	False	False
1825	1512	user197	False	False	False	False
1826	1513	user197	False	False	False	False
1827	1514	user197	False	False	False	False
1828	1515	user197	False	True	False	False
1829	1516	user197	False	True	False	False
1830	1517	user197	False	False	False	False
1831	1518	user197	False	False	False	False
1832	1519	user197	False	False	False	False
1833	548	user197	False	False	False	False
1834	165	user197	False	False	False	False
1835	53	user197	False	False	False	False
1836	877	user197	True	False	False	False
1837	1443	user197	False	False	False	False
1838	1	user197	False	False	False	False
1839	1520	user197	False	False	False	False
1840	1521	user197	False	False	False	False
1841	1522	user197	False	False	False	False
1842	1523	user197	False	False	False	False
1843	1524	user197	False	False	False	False
1844	22	user197	False	False	False	False
1845	1525	user197	False	True	False	False
1846	1526	user197	False	True	False	False
1847	624	user197	True	False	False	False
1848	1527	user197	True	False	False	False
1849	50	user197	False	False	False	False
1850	1528	user197	False	False	False	False
1851	127	user197	False	False	False	False
1852	1529	user197	False	False	False	False
1853	1530	user197	False	False	True	False
1854	1531	user197	False	False	False	False
1855	615	user197	False	False	False	False
1856	529	user197	False	False	False	False
1857	1532	user197	False	False	False	False
1858	1533	user197	True	False	False	False
1859	1500	user29	False	False	False	False
1860	1534	user29	True	False	True	False
1861	1535	user29	True	False	False	False
1862	1536	user29	False	False	False	False
1863	1537	user29	False	False	False	False
1864	1538	user29	True	False	False	False
1865	1539	user29	True	False	False	False
1866	1540	user29	True	True	False	False
1867	1541	user29	True	True	False	False
1868	1542	user29	False	False	False	False
1869	96	user58	False	False	True	False
1870	118	user58	False	False	True	False
1871	1543	user58	False	False	True	False
1872	1544	user58	False	False	True	False
1873	1545	user58	False	False	True	False
1874	1546	user58	False	False	False	False
1875	325	user58	False	False	True	False
1876	1547	user58	False	False	True	False
1877	1548	user58	False	False	True	False
1878	1549	user58	False	False	True	False
1879	1550	user58	False	False	False	False
1880	1137	user58	False	False	True	False
1881	1551	user58	False	False	True	False
1882	1552	user58	False	False	False	False
1883	1536	user197	False	False	False	False
1884	1554	user197	False	False	False	False
1885	505	user29	True	False	True	False
1886	1556	user29	True	True	False	False
1887	1557	user29	False	False	False	False
1888	1558	user29	False	False	False	False
1889	1559	user29	True	False	False	False
1890	1560	user29	False	False	False	False
1891	900	user29	False	False	False	False
1892	322	user29	True	True	True	False
1893	860	user29	True	False	False	False
1894	1561	user29	True	False	False	False
1895	1562	user29	False	False	False	False
1896	1563	user29	False	True	False	False
1897	1184	user29	False	False	True	False
1898	1564	user29	True	False	False	False
1899	367	user29	False	False	False	False
1900	1565	user29	False	False	False	False
1901	1566	user29	False	False	True	False
1902	544	user29	False	True	False	False
1903	1567	user29	False	False	False	False
1904	1568	user29	False	True	False	False
1905	1569	user29	False	True	False	False
1906	1570	user29	False	False	False	False
1907	1571	user29	True	True	False	False
1908	1572	user29	False	False	False	False
1909	1573	user29	False	True	False	False
1910	615	user29	True	False	True	False
1911	1574	user29	True	False	True	False
1912	1373	user131	False	False	False	False
1913	1575	user131	False	False	False	False
1914	1576	user131	False	False	False	False
1915	1555	user197	False	False	False	False
1916	312	user29	True	True	False	False
1917	1577	user29	True	False	False	False
1918	1578	user29	False	False	True	False
1919	1579	user29	True	True	False	False
1920	1580	user29	True	False	False	False
1921	1581	user29	False	False	False	False
1922	1205	user165	False	False	False	False
1923	328	user165	True	False	False	False
1924	1583	user165	False	True	False	False
1925	1584	user165	False	False	True	False
1926	1369	user190	True	False	False	False
1927	1586	user190	False	False	False	False
1928	1587	user190	False	True	False	False
1930	1588	user190	False	False	False	False
1931	1589	user190	False	False	False	False
1932	15	user190	False	False	False	False
1933	1585	user165	False	False	True	False
1934	1590	user165	False	False	False	False
1935	1591	user165	True	False	False	False
1936	1592	user165	False	False	False	False
1937	1593	user165	False	False	False	False
1938	1594	user165	True	False	False	False
1939	1595	user165	False	False	False	False
1940	1596	user165	False	False	False	False
1941	1597	user165	False	False	False	False
1942	1598	user165	False	False	False	False
1943	1599	user165	False	False	False	False
1944	1425	user190	False	False	False	False
1945	1601	user190	True	False	False	False
1946	1602	user190	False	False	True	False
1947	1603	user190	False	False	False	False
1948	1604	user190	False	False	True	False
1949	1605	user190	False	False	True	False
1950	1606	user190	False	False	False	False
1951	1607	user190	False	False	False	False
1952	1608	user190	False	False	True	False
1953	1469	user190	False	False	False	False
1954	1582	user29	False	False	False	False
1955	1610	user29	True	False	False	False
1956	1611	user29	True	True	False	False
1957	1612	user29	False	False	False	False
1958	1613	user29	False	False	False	False
1959	1614	user29	True	True	False	False
1960	1615	user29	False	False	True	False
1961	890	user29	False	False	False	False
1962	1616	user29	True	False	False	False
1963	1617	user29	True	False	True	False
1964	1618	user29	False	False	False	False
1965	1619	user29	False	False	False	False
1966	1620	user29	False	False	False	False
1967	200	user29	False	False	False	False
1968	829	user118	False	True	False	False
1969	1621	user118	False	False	False	False
1970	1622	user118	False	False	True	False
1971	493	user29	False	True	True	False
1972	1624	user29	True	False	False	False
1973	1625	user29	True	False	False	False
1974	1626	user29	True	True	False	False
1975	1627	user29	False	False	False	False
1976	1628	user29	True	False	False	False
1977	1629	user29	False	True	False	False
1978	1630	user29	False	False	False	False
1979	1631	user29	False	False	True	False
1980	1632	user29	True	False	True	False
1981	1633	user29	True	False	True	False
1982	1634	user29	False	False	False	False
1983	1635	user29	True	False	False	False
1984	22	user29	False	False	False	False
1985	308	user29	False	False	False	False
1986	612	user29	False	False	False	False
1987	408	user29	False	False	False	False
1988	1636	user29	False	False	False	False
1989	253	user29	True	False	True	False
1990	1637	user29	False	False	False	False
1991	1638	user29	False	False	False	False
1992	1639	user29	True	False	False	False
1993	1640	user29	False	False	False	False
1994	945	user29	False	True	False	False
1995	607	user29	False	True	True	False
1996	1641	user29	False	False	False	False
1997	1642	user29	False	False	False	False
1998	1643	user29	True	False	False	False
1999	1644	user29	True	False	False	False
2000	1645	user29	True	False	False	False
2001	1646	user29	True	True	False	False
2002	1647	user29	False	False	False	False
2003	995	user29	False	False	True	False
2004	1648	user29	False	False	False	False
2005	1649	user29	False	False	False	False
2006	1650	user29	True	False	False	False
2007	1651	user29	False	False	False	False
2008	1652	user29	True	False	False	False
2009	1653	user29	False	False	False	False
2010	1654	user29	False	False	False	False
2011	1655	user29	True	True	False	False
2012	1656	user29	False	True	False	False
2013	600	user29	False	False	True	False
2014	1657	user29	False	False	False	False
2015	551	user29	False	False	False	False
2016	1658	user29	True	True	False	False
2017	1659	user29	False	False	False	False
2018	1660	user29	True	False	False	False
2019	74	user29	False	False	False	False
2020	1661	user29	True	False	False	False
2021	1662	user29	False	False	False	False
2022	1363	user29	True	False	False	False
2023	573	user29	True	False	True	False
2024	1663	user29	False	False	True	True
2025	1664	user29	False	False	False	False
2026	1665	user29	False	False	False	False
2027	1666	user29	True	False	True	False
2028	1667	user29	False	False	True	False
2029	1424	user29	False	False	False	False
2030	1668	user29	False	False	False	False
2031	1669	user29	False	True	False	False
2032	1670	user29	True	False	False	False
2033	1671	user29	False	False	True	False
2034	826	user29	True	False	True	False
2035	1672	user29	True	False	False	False
2036	1673	user29	False	True	False	False
2037	1674	user29	False	False	False	False
2038	1675	user29	True	True	False	False
2039	1609	user190	True	False	True	False
2040	1142	user190	True	False	True	False
2041	1641	user190	False	False	False	False
2042	1677	user190	False	False	False	False
2043	202	user190	False	False	False	False
2044	1678	user190	False	False	False	False
2045	975	user190	False	False	True	False
2046	1679	user190	False	False	False	False
2047	1680	user190	False	False	False	False
2048	1681	user190	False	False	False	False
2049	1676	user29	False	True	False	False
2050	1682	user29	False	True	False	False
2051	1683	user29	False	True	False	False
2052	1684	user29	True	False	False	False
2053	1685	user29	False	True	False	False
2054	1686	user29	False	False	True	False
2055	184	user29	False	False	False	False
2056	1687	user29	True	False	True	False
2057	1688	user29	False	False	True	False
2058	1689	user29	False	False	False	False
2059	1690	user29	True	False	False	False
2060	1691	user29	False	False	False	False
2061	1692	user29	False	True	False	False
2062	1693	user29	False	True	False	False
2063	1694	user29	False	False	False	False
2064	1156	user29	False	True	False	False
2065	1695	user29	True	False	True	False
2066	1341	user29	True	True	False	False
2067	1696	user29	False	False	False	False
2068	1697	user29	False	False	False	False
2069	868	user29	False	False	False	False
2070	1698	user29	True	False	False	False
2071	1699	user29	False	True	False	False
2072	1339	user29	True	True	False	False
2073	1700	user29	False	True	False	False
2074	1701	user29	False	False	False	False
2075	1702	user29	False	False	False	False
2076	1703	user29	False	False	True	False
2077	1704	user29	True	False	False	False
2078	1705	user29	True	True	True	False
2079	1706	user29	True	False	False	False
2080	1707	user29	False	False	False	False
2081	1708	user29	True	False	False	False
2082	1709	user29	False	False	False	False
2083	1710	user29	True	False	False	False
2084	1711	user29	False	False	False	False
2085	1712	user29	False	False	False	False
2086	433	user190	True	False	False	False
2087	1714	user190	False	False	False	False
2088	1715	user190	False	False	False	False
2089	1716	user190	False	False	True	False
2090	1717	user190	False	False	False	False
2091	1718	user190	False	False	False	False
2092	1719	user190	False	False	False	False
2093	1720	user190	False	False	True	False
2094	1721	user190	True	True	True	False
2095	1152	user190	False	False	False	False
2096	1713	user29	True	False	False	False
2097	1722	user29	False	False	True	False
2098	1723	user29	True	False	False	False
2099	1724	user29	False	False	False	False
2100	1725	user29	False	False	False	False
2101	1726	user29	False	False	True	False
2102	768	user29	False	False	False	False
2103	1727	user29	False	False	True	False
2104	1728	user29	True	False	False	False
2105	1729	user29	False	True	False	False
2106	1730	user29	False	False	True	False
2107	1731	user29	True	False	False	False
2108	1732	user29	False	True	False	False
2109	1733	user29	False	True	False	False
2110	116	user29	True	False	True	False
2111	1734	user29	True	True	False	False
2112	1735	user29	False	True	False	False
2113	1736	user29	True	False	False	False
2114	1737	user29	True	False	True	False
2115	1738	user29	True	False	False	False
2116	1739	user29	False	False	False	False
2117	1740	user29	True	False	False	False
2118	1741	user29	False	False	False	False
2120	1743	user190	False	False	False	False
2121	6	user190	False	False	False	False
2122	162	user190	False	False	False	False
2123	1746	user25	False	False	False	False
2124	1747	user25	True	False	False	False
2125	1748	user25	False	False	False	False
2126	1749	user25	False	False	False	False
2127	1742	user29	False	False	False	False
2128	1751	user29	True	False	False	False
2129	1752	user29	True	False	False	False
2130	1753	user29	False	False	False	False
2131	370	user29	False	False	False	False
2132	739	user29	True	False	True	False
2133	1754	user29	False	False	False	False
2134	1755	user29	False	False	False	False
2135	675	user29	True	False	True	False
2136	1756	user29	True	False	False	False
2137	1757	user29	True	False	False	False
2138	1597	user29	True	True	False	False
2139	1758	user29	False	False	False	False
2140	1759	user29	True	False	False	False
2141	1760	user29	True	True	False	False
2142	1761	user29	True	False	True	False
2143	1762	user29	False	True	True	False
2144	1763	user29	False	False	True	False
2145	1764	user29	False	False	False	False
2146	1765	user29	False	True	False	False
2147	1766	user29	False	True	True	False
2148	407	user29	True	False	False	False
2149	1767	user29	False	True	False	False
2150	1768	user29	False	False	False	False
2151	1769	user29	True	False	True	False
2152	278	user29	True	True	True	False
2153	1770	user29	True	False	False	False
2154	106	user29	True	False	False	False
2155	651	user29	False	False	False	False
2156	1623	user118	True	False	False	False
2157	1744	user190	True	False	True	False
2158	1772	user190	False	False	False	False
2159	1773	user190	True	False	False	False
2161	1775	user190	True	False	True	False
2162	534	user190	False	False	True	False
2163	1776	user55	True	True	False	False
2164	1777	user55	True	False	False	False
2165	876	user55	True	False	False	False
2166	24	user55	False	False	True	False
2167	1778	user55	True	False	False	False
2168	1779	user55	True	False	True	False
2169	1780	user55	False	False	False	False
2170	1781	user55	False	False	False	False
2171	1782	user55	True	False	True	False
2172	549	user55	True	True	True	False
2173	1783	user55	True	False	True	False
2174	1784	user55	False	True	True	False
2175	1785	user55	True	True	False	False
2176	1786	user55	True	False	True	False
2177	1787	user55	True	False	False	False
2178	402	user55	True	False	False	False
2179	41	user55	True	False	True	False
2180	1788	user55	True	False	True	False
2181	236	user55	False	False	True	False
2182	1789	user55	True	False	True	False
2183	1790	user55	True	True	False	False
2184	1791	user55	True	False	False	False
2185	650	user55	True	True	False	False
2186	1792	user55	True	True	False	False
2187	860	user55	True	False	False	False
2188	1793	user55	False	True	True	False
2189	1794	user55	True	False	False	False
2190	1795	user55	True	True	True	False
2191	1796	user55	True	False	True	False
2192	442	user55	True	False	True	False
2193	1797	user55	False	False	False	False
2194	1798	user55	True	True	False	False
2195	1771	user29	False	True	False	False
2196	1799	user55	False	False	True	False
2197	1800	user29	True	False	True	False
2198	1802	user29	False	False	False	False
2199	1803	user29	False	False	True	False
2200	1801	user55	True	False	False	False
2201	1804	user29	False	False	True	False
2202	1806	user29	True	False	False	False
2203	164	user29	True	False	False	False
2204	1807	user29	False	False	True	False
2205	825	user29	False	False	False	False
2206	87	user29	True	False	False	False
2207	1165	user29	True	False	False	False
2208	1808	user29	False	False	False	False
2209	1809	user29	False	False	True	False
2210	1810	user29	True	False	False	False
2211	1811	user29	False	False	True	False
2212	1812	user29	False	False	False	False
2213	37	user29	False	False	False	False
2214	447	user29	False	False	False	False
2215	1813	user29	False	False	False	False
2216	1814	user29	True	True	False	False
2217	1815	user29	True	False	False	False
2218	1816	user29	True	True	True	False
2219	1817	user29	True	False	False	False
2220	1818	user29	True	False	True	False
2221	1819	user29	False	False	False	False
2222	1805	user55	True	False	False	False
2223	1548	user55	False	True	False	False
2224	1248	user55	True	True	False	False
2225	1821	user55	True	False	True	False
2226	1820	user29	False	False	False	False
2227	929	user55	True	False	True	False
2228	1823	user55	True	False	False	False
2229	1824	user55	False	True	True	False
2230	998	user55	True	False	False	False
2231	1822	user29	True	True	False	False
2232	1825	user29	True	False	False	False
2233	1826	user29	True	False	False	False
2234	1742	user55	True	True	False	False
2235	151	user29	False	False	False	False
2236	1115	user29	True	True	False	False
2237	1827	user55	False	False	False	False
2238	1828	user55	False	False	False	False
2239	1829	user55	False	False	True	False
2240	1830	user55	True	True	True	False
2241	931	user29	False	True	False	False
2242	160	user55	False	False	False	False
2243	1831	user29	False	False	False	False
2244	1833	user29	True	False	False	False
2245	1832	user55	False	False	True	False
2246	90	user29	False	True	False	False
2247	1834	user29	False	True	False	False
2248	1835	user29	True	True	False	False
2250	1836	user29	True	False	False	False
2251	1837	user29	True	True	False	False
2252	534	user55	True	False	True	False
2253	1133	user55	False	False	True	False
2254	1838	user55	True	False	True	False
2255	1839	user55	True	False	False	False
2256	1840	user55	True	False	True	False
2257	1841	user55	False	False	True	False
2258	1842	user55	False	False	True	False
2259	1843	user55	True	False	True	False
2260	144	user55	False	True	True	False
2261	1844	user55	False	True	False	False
2262	1845	user55	True	False	False	False
2263	1846	user55	False	False	True	False
2264	1271	user55	False	False	True	False
2265	1847	user55	False	False	True	False
2266	1848	user55	True	False	True	False
2267	1849	user55	True	False	False	False
2268	1850	user55	True	False	True	False
2269	1851	user55	True	True	True	False
2270	478	user55	True	False	False	False
2271	1852	user55	True	True	True	False
2272	1853	user55	False	False	False	False
2273	1854	user55	True	True	True	False
2274	1855	user77	False	False	False	False
2275	1856	user77	False	False	False	False
2276	1857	user77	False	True	True	False
2277	1858	user77	False	False	True	False
2278	1474	user77	False	False	True	False
2279	1081	user77	False	False	False	False
2280	1859	user77	False	False	False	False
2281	1860	user77	False	True	False	False
2282	1861	user77	False	False	False	False
2283	1862	user77	False	False	False	False
2284	1863	user77	False	False	False	False
2285	1864	user77	True	False	False	False
2286	1865	user77	False	False	False	False
2287	1866	user77	False	False	False	False
2288	1867	user77	False	False	False	False
2289	85	user77	False	False	False	False
2290	1868	user77	False	True	False	False
2291	1869	user77	False	False	False	False
2292	1537	user77	False	False	False	False
2293	670	user77	False	False	False	False
2294	1870	user77	False	False	False	False
2296	1158	user29	True	False	False	False
2297	1871	user29	False	False	False	False
2298	1872	user29	True	False	False	False
2299	1873	user29	True	False	False	False
2300	1874	user29	True	True	True	False
2301	1875	user29	True	True	False	False
2302	1876	user29	True	False	False	False
2303	1877	user29	True	False	False	False
2304	1878	user29	False	False	False	False
2305	1879	user29	False	False	False	False
2306	1880	user29	False	False	False	False
2307	1881	user29	True	False	False	False
2308	1882	user29	False	False	True	False
2309	1883	user29	False	False	False	False
2310	708	user29	True	False	True	False
2311	1884	user29	False	False	False	False
2312	1885	user29	False	False	False	False
2313	1886	user29	False	True	False	False
2314	674	user55	False	False	True	False
2315	1888	user55	True	True	True	False
2316	978	user55	False	False	False	False
2317	1889	user55	False	False	False	False
2318	1890	user55	False	False	True	False
2319	1891	user55	False	True	True	False
2320	1573	user55	False	True	True	False
2321	1892	user55	True	False	True	False
2322	1893	user55	True	False	False	False
2323	13	user55	True	False	False	False
2324	1894	user55	True	False	True	False
2325	767	user55	True	True	True	False
2326	571	user55	True	False	True	False
2327	1895	user55	False	False	True	False
2328	1896	user55	False	False	True	False
2329	1897	user55	True	False	True	False
2330	1119	user55	False	False	True	False
2331	1898	user55	True	False	False	False
2332	388	user55	True	True	True	False
2333	1899	user55	True	True	False	False
2334	731	user55	False	False	True	False
2335	1900	user55	False	False	True	False
2336	1	user55	False	False	False	False
2337	1734	user55	True	True	True	False
2338	1901	user55	True	True	True	False
2339	1902	user55	True	False	False	False
2340	1903	user55	True	False	False	False
2341	678	user55	True	False	False	False
2342	1904	user55	True	False	True	False
2343	1081	user55	False	False	True	False
2344	1905	user55	True	True	True	False
2345	594	user55	True	False	True	False
2346	149	user55	True	False	True	False
2347	1906	user55	True	False	True	False
2348	1907	user55	False	True	True	False
2349	1908	user55	True	False	True	False
2350	1909	user55	True	False	False	False
2351	1910	user55	True	False	True	False
2352	1911	user55	True	False	True	False
2353	1887	user29	True	False	False	False
2354	1912	user29	False	False	False	False
2355	1038	user190	False	False	False	False
2356	826	user190	False	False	True	False
2357	948	user190	False	False	False	False
2358	711	user190	False	False	False	False
2359	1832	user29	False	False	True	False
2360	641	user190	True	False	True	False
2361	1913	user29	False	True	False	False
2362	1914	user29	False	True	False	False
2363	1631	user190	False	False	True	False
2364	1519	user190	False	False	False	False
2365	1915	user29	False	False	False	False
2366	1168	user190	False	False	False	False
2367	1916	user29	False	False	False	False
2368	1917	user190	True	False	False	False
2369	1918	user29	False	False	True	False
2370	1093	user190	True	False	False	False
2371	281	user190	False	False	False	False
2372	1919	user29	False	True	False	False
2373	1920	user29	False	False	False	False
